Chr	gene_symbol	tissue	fold_change	p_value	regulation	detecting_method	pubMed_ID
12	NPFF	skin	-0.88	5.18E-05	DOWN	RNA-Seq	28068941
11	NR1H3	skin	-0.71	3.21E-04	DOWN	RNA-Seq	28068941
8	NRG1	skin	0.61	1.05E-03	UP	RNA-Seq	28068941
2	NRXN1	skin	0.82	5.02E-05	UP	RNA-Seq	28068941
17	NT5C	skin	-0.84	4.75E-04	DOWN	RNA-Seq	28068941
3	NT5DC2	skin	-0.74	9.04E-05	DOWN	RNA-Seq	28068941
16	NUBP2	skin	-1.1	5.01E-07	DOWN	RNA-Seq	28068941
14	NUDT14	skin	-0.72	2.21E-03	DOWN	RNA-Seq	28068941
16	NUDT16L1	skin	-0.74	1.88E-04	DOWN	RNA-Seq	28068941
11	NUDT8	skin	-1.62	9.62E-09	DOWN	RNA-Seq	28068941
1	NUP210L	skin	0.92	1.11E-03	UP	RNA-Seq	28068941
19	OAZ1	skin	-0.63	4.23E-04	DOWN	RNA-Seq	28068941
9	OBP2B	skin	-1.34	8.71E-05	DOWN	RNA-Seq	28068941
9	OBP2B	skin	-1.34	8.71E-05	DOWN	RNA-Seq	28068941
4	OCIAD2	skin	-0.71	8.53E-05	DOWN	RNA-Seq	28068941
9	OGN	skin	0.78	4.78E-06	UP	RNA-Seq	28068941
6	OLIG3	skin	-1.9	4.55E-04	DOWN	RNA-Seq	28068941
6	OOEP	skin	-2.21	1.09E-04	DOWN	RNA-Seq	28068941
11	OR10A6	skin	-1.53	6.69E-04	DOWN	RNA-Seq	28068941
9	OR1J4	skin	1.91	1.63E-03	UP	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
6	OR2H2	skin	-3.6	3.93E-04	DOWN	RNA-Seq	28068941
12	ORAI1	skin	-0.69	1.99E-04	DOWN	RNA-Seq	28068941
12	ORAI1	skin	-0.69	1.99E-04	DOWN	RNA-Seq	28068941
16	ORC6	skin	-0.85	6.93E-04	DOWN	RNA-Seq	28068941
14	OSGEP	skin	-0.61	6.34E-04	DOWN	RNA-Seq	28068941
11	OTUB1	skin	-0.63	4.43E-04	DOWN	RNA-Seq	28068941
17	OVCA2	skin	-0.56	1.73E-03	DOWN	RNA-Seq	28068941
13	OXGR1	skin	0.68	9.47E-04	UP	RNA-Seq	28068941
2	PABPC1P2	skin	-1.81	4.44E-11	DOWN	RNA-Seq	28068941
16	PAM16	skin	-0.78	3.20E-04	DOWN	RNA-Seq	28068941
10	PAOX	skin	-0.86	1.99E-03	DOWN	RNA-Seq	28068941
16	PAQR4	skin	-0.84	4.86E-04	DOWN	RNA-Seq	28068941
1	PAQR6	skin	-0.6	1.56E-03	DOWN	RNA-Seq	28068941
13	PCDH9	skin	0.77	7.69E-05	UP	RNA-Seq	28068941
11	PDDC1	skin	-0.68	5.40E-04	DOWN	RNA-Seq	28068941
8	PDLIM2	skin	-0.75	2.11E-05	DOWN	RNA-Seq	28068941
10	PDZD7	skin	-0.82	1.98E-04	DOWN	RNA-Seq	28068941
1	PDZK1IP1	skin	-0.61	1.43E-03	DOWN	RNA-Seq	28068941
7	PEG10	skin	0.62	1.91E-03	UP	RNA-Seq	28068941
19	PEG3	skin	0.65	2.19E-04	UP	RNA-Seq	28068941
19	PEG3-AS1	skin	0.74	1.53E-04	UP	RNA-Seq	28068941
11	PEX16	skin	-0.91	1.39E-04	DOWN	RNA-Seq	28068941
1	PFDN2	skin	-0.83	1.33E-05	DOWN	RNA-Seq	28068941
12	PFDN5	skin	-0.91	5.76E-08	DOWN	RNA-Seq	28068941
6	PI16	skin	0.66	9.90E-05	UP	RNA-Seq	28068941
1	PIGR	skin	1	2.31E-04	UP	RNA-Seq	28068941
22	PIM3	skin	-0.92	1.77E-06	DOWN	RNA-Seq	28068941
5	PITX1	skin	-2.02	3.89E-04	DOWN	RNA-Seq	28068941
11	PKP3	skin	-0.64	3.51E-04	DOWN	RNA-Seq	28068941
1	PLA2G2A	skin	-0.81	9.13E-08	DOWN	RNA-Seq	28068941
1	PLA2G2F	skin	-0.91	2.02E-04	DOWN	RNA-Seq	28068941
22	PLA2G3	skin	-0.77	2.52E-04	DOWN	RNA-Seq	28068941
10	PLAC9	skin	-0.85	1.85E-05	DOWN	RNA-Seq	28068941
10	PLAU	skin	-0.7	7.92E-04	DOWN	RNA-Seq	28068941
19	PLEKHJ1	skin	-0.74	5.61E-04	DOWN	RNA-Seq	28068941
9	PLIN2	skin	-0.93	1.38E-06	DOWN	RNA-Seq	28068941
19	PLIN3	skin	-0.57	1.91E-03	DOWN	RNA-Seq	28068941
19	PLIN4	skin	-0.84	7.05E-05	DOWN	RNA-Seq	28068941
19	PLIN5	skin	-1.39	5.17E-08	DOWN	RNA-Seq	28068941
22	PMM1	skin	-0.73	3.47E-04	DOWN	RNA-Seq	28068941
8	PMP2	skin	0.75	4.65E-04	UP	RNA-Seq	28068941
1	PMVK	skin	-0.84	6.98E-06	DOWN	RNA-Seq	28068941
19	PNKP	skin	-0.94	4.11E-05	DOWN	RNA-Seq	28068941
6	PNLDC1	skin	-1.07	7.32E-05	DOWN	RNA-Seq	28068941
11	POLD4	skin	-1.01	3.56E-07	DOWN	RNA-Seq	28068941
11	POLR2G	skin	-0.84	1.10E-06	DOWN	RNA-Seq	28068941
3	POLR2H	skin	-0.68	1.92E-04	DOWN	RNA-Seq	28068941
7	POLR2J	skin	-1.06	4.62E-07	DOWN	RNA-Seq	28068941
11	POLR2L	skin	-0.7	1.57E-04	DOWN	RNA-Seq	28068941
19	POLRMT	skin	-0.79	3.81E-04	DOWN	RNA-Seq	28068941
13	POMP	skin	-0.73	4.40E-05	DOWN	RNA-Seq	28068941
12	POP5	skin	-0.7	2.41E-04	DOWN	RNA-Seq	28068941
7	POP7	skin	-0.96	1.00E-06	DOWN	RNA-Seq	28068941
4	PPARGC1A	skin	0.7	3.20E-04	UP	RNA-Seq	28068941
10	PPIF	skin	-0.61	7.62E-04	DOWN	RNA-Seq	28068941
19	PPP1R12C	skin	-0.69	3.28E-04	DOWN	RNA-Seq	28068941
11	PPP1R14B	skin	-0.92	7.95E-04	DOWN	RNA-Seq	28068941
8	PPP1R16A	skin	-0.92	8.70E-04	DOWN	RNA-Seq	28068941
18	PQLC1	skin	-0.99	1.06E-06	DOWN	RNA-Seq	28068941
1	PRDX1	skin	-0.53	1.67E-03	DOWN	RNA-Seq	28068941
19	PRDX2	skin	-0.68	1.71E-04	DOWN	RNA-Seq	28068941
11	PRDX5	skin	-0.71	6.17E-05	DOWN	RNA-Seq	28068941
20	PRND	skin	1.25	3.01E-05	UP	RNA-Seq	28068941
22	PRODH	skin	-0.6	1.50E-03	DOWN	RNA-Seq	28068941
3	PROK2	skin	-1.1	1.93E-03	DOWN	RNA-Seq	28068941
3	PRR23A	skin	-1.07	1.44E-05	DOWN	RNA-Seq	28068941
X	PRRG3	skin	0.96	3.93E-05	UP	RNA-Seq	28068941
9	PRSS3	skin	-0.74	3.07E-04	DOWN	RNA-Seq	28068941
4	PSAPL1	skin	-0.79	2.26E-05	DOWN	RNA-Seq	28068941
8	PSCA	skin	-0.95	1.14E-03	DOWN	RNA-Seq	28068941
8	PSCA	skin	-0.95	1.14E-03	DOWN	RNA-Seq	28068941
19	PSG9	skin	-2.01	1.13E-03	DOWN	RNA-Seq	28068941
14	PSMA6	skin	-0.55	2.22E-03	DOWN	RNA-Seq	28068941
6	PSMB1	skin	-0.81	2.76E-06	DOWN	RNA-Seq	28068941
17	PSMB3	skin	-0.76	1.22E-05	DOWN	RNA-Seq	28068941
17	PSMB6	skin	-0.92	1.43E-07	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
6	PSMB9	skin	-0.71	2.02E-04	DOWN	RNA-Seq	28068941
17	PSMC5	skin	-0.62	4.17E-04	DOWN	RNA-Seq	28068941
12	PSMD9	skin	-0.57	2.10E-03	DOWN	RNA-Seq	28068941
7	PSMG3	skin	-0.85	1.07E-05	DOWN	RNA-Seq	28068941
6	PSMG4	skin	-0.76	5.40E-05	DOWN	RNA-Seq	28068941
6	PSORS1C2	skin	-0.73	3.85E-04	DOWN	RNA-Seq	28068941
6	PSORS1C2	skin	-0.73	3.85E-04	DOWN	RNA-Seq	28068941
6	PSORS1C2	skin	-0.73	3.85E-04	DOWN	RNA-Seq	28068941
6	PSORS1C2	skin	-0.73	3.85E-04	DOWN	RNA-Seq	28068941
6	PSORS1C2	skin	-0.73	3.85E-04	DOWN	RNA-Seq	28068941
6	PSORS1C2	skin	-0.73	3.85E-04	DOWN	RNA-Seq	28068941
9	PTGES2	skin	-0.8	5.77E-04	DOWN	RNA-Seq	28068941
8	PTTG3P	skin	0.94	1.61E-03	UP	RNA-Seq	28068941
8	PUF60	skin	-0.76	1.66E-05	DOWN	RNA-Seq	28068941
8	PUF60	skin	-0.76	1.66E-05	DOWN	RNA-Seq	28068941
1	PUSL1	skin	-0.81	2.49E-04	DOWN	RNA-Seq	28068941
1	PVRL4	skin	-0.53	2.02E-03	DOWN	RNA-Seq	28068941
10	PWWP2B	skin	-1	1.20E-04	DOWN	RNA-Seq	28068941
8	PXDNL	skin	0.87	3.35E-04	UP	RNA-Seq	28068941
12	PXMP2	skin	-0.82	3.42E-05	DOWN	RNA-Seq	28068941
19	QTRT1	skin	-0.84	4.55E-05	DOWN	RNA-Seq	28068941
13	RAB20	skin	-0.99	2.67E-04	DOWN	RNA-Seq	28068941
5	RAB24	skin	-0.75	6.20E-05	DOWN	RNA-Seq	28068941
16	RAB40C	skin	-0.83	1.14E-05	DOWN	RNA-Seq	28068941
17	RAMP2	skin	-0.64	1.11E-03	DOWN	RNA-Seq	28068941
12	RAPGEF3	skin	-0.62	1.29E-03	DOWN	RNA-Seq	28068941
3	RASSF1	skin	-0.73	6.33E-05	DOWN	RNA-Seq	28068941
3	RASSF1	skin	-0.73	6.33E-05	DOWN	RNA-Seq	28068941
11	RASSF7	skin	-1.07	3.12E-07	DOWN	RNA-Seq	28068941
22	RBX1	skin	-0.65	1.92E-04	DOWN	RNA-Seq	28068941
8	REEP4	skin	-0.76	5.64E-05	DOWN	RNA-Seq	28068941
7	RELN	skin	0.64	9.48E-04	UP	RNA-Seq	28068941
17	RFNG	skin	-0.93	1.02E-05	DOWN	RNA-Seq	28068941
19	RFXANK	skin	-0.72	4.04E-04	DOWN	RNA-Seq	28068941
19	RFXANK	skin	-0.72	4.04E-04	DOWN	RNA-Seq	28068941
10	RGS10	skin	-0.74	1.42E-04	DOWN	RNA-Seq	28068941
1	RHBG	skin	-0.82	1.12E-04	DOWN	RNA-Seq	28068941
2	RHOB	skin	-0.72	1.61E-04	DOWN	RNA-Seq	28068941
1	RHOC	skin	-0.59	6.32E-04	DOWN	RNA-Seq	28068941
16	RHOT2	skin	-0.79	1.99E-05	DOWN	RNA-Seq	28068941
15	RHOV	skin	-0.54	2.14E-03	DOWN	RNA-Seq	28068941
6	RIMS1	skin	0.64	2.00E-03	UP	RNA-Seq	28068941
11	RIN1	skin	-0.83	9.13E-05	DOWN	RNA-Seq	28068941
14	RNASE2	skin	-0.82	1.98E-03	DOWN	RNA-Seq	28068941
14	RNASE7	skin	-0.69	1.42E-04	DOWN	RNA-Seq	28068941
19	RNF126	skin	-0.7	4.85E-04	DOWN	RNA-Seq	28068941
4	RNF175	skin	-1.05	1.14E-03	DOWN	RNA-Seq	28068941
2	RNF181	skin	-0.6	1.09E-03	DOWN	RNA-Seq	28068941
11	RNH1	skin	-0.94	2.55E-07	DOWN	RNA-Seq	28068941
16	RNPS1	skin	-0.63	4.14E-04	DOWN	RNA-Seq	28068941
1	ROBLD3	skin	-0.66	5.09E-04	DOWN	RNA-Seq	28068941
20	ROMO1	skin	-1.23	3.88E-11	DOWN	RNA-Seq	28068941
9	RORB	skin	0.79	4.85E-04	UP	RNA-Seq	28068941
7	RP9	skin	-0.6	1.44E-03	DOWN	RNA-Seq	28068941
1	RPL11	skin	-0.72	2.94E-05	DOWN	RNA-Seq	28068941
16	RPL13	skin	-0.57	1.41E-03	DOWN	RNA-Seq	28068941
13	RPL21	skin	-0.56	1.13E-03	DOWN	RNA-Seq	28068941
1	RPL21P28	skin	-0.56	1.13E-03	DOWN	RNA-Seq	28068941
1	RPL22	skin	-0.54	1.82E-03	DOWN	RNA-Seq	28068941
3	RPL22L1	skin	-0.89	1.03E-06	DOWN	RNA-Seq	28068941
17	RPL23A	skin	-0.57	1.06E-03	DOWN	RNA-Seq	28068941
17	RPL27	skin	-0.64	2.08E-04	DOWN	RNA-Seq	28068941
11	RPL27A	skin	-1.02	7.92E-09	DOWN	RNA-Seq	28068941
3	RPL29	skin	-0.97	3.17E-08	DOWN	RNA-Seq	28068941
9	RPL35	skin	-0.62	3.05E-04	DOWN	RNA-Seq	28068941
X	RPL36A	skin	-0.63	1.79E-03	DOWN	RNA-Seq	28068941
2	RPL37A	skin	-1	7.74E-09	DOWN	RNA-Seq	28068941
X	RPL39	skin	-0.92	2.12E-07	DOWN	RNA-Seq	28068941
3	RPL39L	skin	-1.21	1.75E-04	DOWN	RNA-Seq	28068941
12	RPL41	skin	-0.75	4.18E-05	DOWN	RNA-Seq	28068941
8	RPL8	skin	-0.52	2.24E-03	DOWN	RNA-Seq	28068941
12	RPLP0	skin	-0.79	1.78E-06	DOWN	RNA-Seq	28068941
15	RPLP1	skin	-0.76	8.02E-06	DOWN	RNA-Seq	28068941
6	RPS12	skin	-0.75	8.07E-06	DOWN	RNA-Seq	28068941
22	RPS19BP1	skin	-1.14	6.69E-08	DOWN	RNA-Seq	28068941
8	RPS20	skin	-0.65	9.76E-05	DOWN	RNA-Seq	28068941
14	RPS29	skin	-0.71	5.31E-05	DOWN	RNA-Seq	28068941
Y	RPS4Y1	skin	-0.94	7.01E-08	DOWN	RNA-Seq	28068941
19	RPS9	skin	-0.73	2.34E-05	DOWN	RNA-Seq	28068941
19	RPS9	skin	-0.73	2.34E-05	DOWN	RNA-Seq	28068941
19	RPS9	skin	-0.73	2.34E-05	DOWN	RNA-Seq	28068941
3	RRP9	skin	-0.73	1.40E-03	DOWN	RNA-Seq	28068941
19	RUVBL2	skin	-0.61	7.08E-04	DOWN	RNA-Seq	28068941
1	S100A12	skin	-1.63	2.30E-07	DOWN	RNA-Seq	28068941
1	S100A16	skin	-0.57	1.71E-03	DOWN	RNA-Seq	28068941
1	S100A2	skin	-0.95	1.36E-07	DOWN	RNA-Seq	28068941
1	S100A4	skin	-0.89	8.43E-08	DOWN	RNA-Seq	28068941
1	S100A6	skin	-1.17	9.70E-12	DOWN	RNA-Seq	28068941
1	S100A7A	skin	1.12	6.66E-05	UP	RNA-Seq	28068941
1	S100A9	skin	-0.92	5.86E-05	DOWN	RNA-Seq	28068941
11	SAA2	skin	-1.65	1.60E-09	DOWN	RNA-Seq	28068941
11	SAC3D1	skin	-1.08	9.42E-07	DOWN	RNA-Seq	28068941
7	SAP25	skin	-1.54	1.43E-03	DOWN	RNA-Seq	28068941
19	SBSN	skin	-0.74	3.43E-05	DOWN	RNA-Seq	28068941
1	SCAMP3	skin	-0.77	3.78E-05	DOWN	RNA-Seq	28068941
X	SCARNA9L	skin	1.42	1.32E-03	UP	RNA-Seq	28068941
2	SCG2	skin	1.15	7.33E-05	UP	RNA-Seq	28068941
11	SCGB2A2	skin	-0.62	1.15E-04	DOWN	RNA-Seq	28068941
11	SCN2B	skin	1.17	1.77E-04	UP	RNA-Seq	28068941
3	SCN5A	skin	0.81	4.02E-04	UP	RNA-Seq	28068941
3	SCN5A	skin	0.81	4.02E-04	UP	RNA-Seq	28068941
20	SDCBP2	skin	-0.97	1.47E-07	DOWN	RNA-Seq	28068941
17	SDF2	skin	-0.81	9.18E-06	DOWN	RNA-Seq	28068941
22	SDF2L1	skin	-0.76	9.74E-04	DOWN	RNA-Seq	28068941
9	SEC61B	skin	-0.86	2.33E-06	DOWN	RNA-Seq	28068941
7	SEC61G	skin	-0.91	6.77E-07	DOWN	RNA-Seq	28068941
19	SEPW1	skin	-0.61	1.14E-03	DOWN	RNA-Seq	28068941
15	SERF2	skin	-0.54	1.82E-03	DOWN	RNA-Seq	28068941
14	SERPINA1	skin	-0.62	5.28E-04	DOWN	RNA-Seq	28068941
17	SERPINF2	skin	-1.82	2.39E-06	DOWN	RNA-Seq	28068941
19	SERTAD1	skin	-0.63	1.70E-03	DOWN	RNA-Seq	28068941
6	SF3B5	skin	-0.62	1.06E-03	DOWN	RNA-Seq	28068941
6	SFT2D1	skin	-0.61	1.43E-03	DOWN	RNA-Seq	28068941
10	SFTPD	skin	-1.8	3.94E-09	DOWN	RNA-Seq	28068941
17	SGSH	skin	-0.57	2.07E-03	DOWN	RNA-Seq	28068941
22	SGSM3	skin	-0.71	3.01E-04	DOWN	RNA-Seq	28068941
11	SHANK2	skin	0.64	6.54E-04	UP	RNA-Seq	28068941
7	SHFM1	skin	-0.92	2.27E-07	DOWN	RNA-Seq	28068941
20	SIRPB1	skin	-1.1	1.15E-11	DOWN	RNA-Seq	28068941
14	SIX4	skin	0.68	1.05E-03	UP	RNA-Seq	28068941
2	SLC11A1	skin	-1.05	5.43E-05	DOWN	RNA-Seq	28068941
18	SLC14A1	skin	0.89	2.05E-05	UP	RNA-Seq	28068941
3	SLC25A20	skin	-0.74	1.58E-03	DOWN	RNA-Seq	28068941
14	SLC25A29	skin	-0.69	1.54E-04	DOWN	RNA-Seq	28068941
X	SLC25A5	skin	-0.53	1.51E-03	DOWN	RNA-Seq	28068941
7	SLC26A3	skin	-1.45	4.26E-05	DOWN	RNA-Seq	28068941
8	SLC26A7	skin	0.74	1.20E-03	UP	RNA-Seq	28068941
4	SLC34A2	skin	0.96	2.19E-06	UP	RNA-Seq	28068941
X	SLC35A2	skin	-0.71	9.09E-05	DOWN	RNA-Seq	28068941
9	SLC35D2	skin	-0.58	1.32E-03	DOWN	RNA-Seq	28068941
2	SLC9A4	skin	0.78	4.96E-04	UP	RNA-Seq	28068941
20	SLCO4A1	skin	-0.85	3.70E-05	DOWN	RNA-Seq	28068941
20	SLPI	skin	-0.58	9.51E-04	DOWN	RNA-Seq	28068941
8	SLURP1	skin	-0.97	5.09E-09	DOWN	RNA-Seq	28068941
17	SMCR7	skin	-0.65	7.67E-04	DOWN	RNA-Seq	28068941
17	SNF8	skin	-0.78	2.54E-05	DOWN	RNA-Seq	28068941
6	SNHG5	skin	-0.63	4.99E-04	DOWN	RNA-Seq	28068941
4	SNHG8	skin	-1.01	2.06E-08	DOWN	RNA-Seq	28068941
16	SNHG9	skin	-1.91	5.47E-09	DOWN	RNA-Seq	28068941
16	SNN	skin	-0.55	1.43E-03	DOWN	RNA-Seq	28068941
16	SNRNP25	skin	-0.63	1.01E-03	DOWN	RNA-Seq	28068941
19	SNRNP70	skin	-0.73	8.04E-05	DOWN	RNA-Seq	28068941
20	SNRPB	skin	-0.75	1.14E-04	DOWN	RNA-Seq	28068941
19	SNRPD2	skin	-0.69	1.03E-04	DOWN	RNA-Seq	28068941
22	SNRPD3	skin	-0.68	1.76E-04	DOWN	RNA-Seq	28068941
1	SNRPE	skin	-0.55	2.00E-03	DOWN	RNA-Seq	28068941
12	SNRPF	skin	-0.82	1.05E-05	DOWN	RNA-Seq	28068941
11	SNX15	skin	-0.64	4.51E-04	DOWN	RNA-Seq	28068941
16	SOLH	skin	-0.93	1.29E-04	DOWN	RNA-Seq	28068941
3	SOX2OT	skin	0.85	6.83E-04	UP	RNA-Seq	28068941
17	SPAG7	skin	-0.73	1.36E-04	DOWN	RNA-Seq	28068941
6	SPDEF	skin	-0.79	1.57E-03	DOWN	RNA-Seq	28068941
17	SPHK1	skin	-0.59	2.26E-03	DOWN	RNA-Seq	28068941
2	SPHKAP	skin	0.75	1.80E-03	UP	RNA-Seq	28068941
5	SPINK1	skin	-1.61	4.00E-06	DOWN	RNA-Seq	28068941
15	SPINT1	skin	-0.56	1.20E-03	DOWN	RNA-Seq	28068941
19	SPINT2	skin	-0.76	1.67E-05	DOWN	RNA-Seq	28068941
17	SPNS2	skin	-0.62	1.05E-03	DOWN	RNA-Seq	28068941
4	SPP1	skin	-1.32	4.86E-11	DOWN	RNA-Seq	28068941
2	SPR	skin	-0.65	1.72E-03	DOWN	RNA-Seq	28068941
10	SPRN	skin	-1.07	1.32E-04	DOWN	RNA-Seq	28068941
1	SPRR2A	skin	0.9	1.53E-03	UP	RNA-Seq	28068941
1	SPRR2B	skin	-0.82	2.31E-04	DOWN	RNA-Seq	28068941
1	SPRR2E	skin	-1.14	2.15E-11	DOWN	RNA-Seq	28068941
1	SPRR2G	skin	-1	4.50E-10	DOWN	RNA-Seq	28068941
12	SPSB2	skin	-1.26	6.76E-06	DOWN	RNA-Seq	28068941
17	SREBF1	skin	-0.58	1.52E-03	DOWN	RNA-Seq	28068941
19	SSBP4	skin	-0.79	9.38E-04	DOWN	RNA-Seq	28068941
9	SSNA1	skin	-0.74	2.62E-04	DOWN	RNA-Seq	28068941
X	SSR4	skin	-0.86	5.67E-07	DOWN	RNA-Seq	28068941
1	SSU72	skin	-0.56	1.90E-03	DOWN	RNA-Seq	28068941
1	ST6GALNAC5	skin	1.23	1.18E-06	UP	RNA-Seq	28068941
10	ST8SIA6	skin	0.72	1.68E-03	UP	RNA-Seq	28068941
4	STAP1	skin	1.58	4.44E-04	UP	RNA-Seq	28068941
19	STAP2	skin	-0.76	1.99E-05	DOWN	RNA-Seq	28068941
16	SULT1A1	skin	-1.04	1.25E-04	DOWN	RNA-Seq	28068941
2	SULT1C4	skin	1.23	1.51E-04	UP	RNA-Seq	28068941
22	SULT4A1	skin	-1.36	4.72E-05	DOWN	RNA-Seq	28068941
9	SURF1	skin	-0.75	1.52E-05	DOWN	RNA-Seq	28068941
9	SURF1	skin	-0.75	1.52E-05	DOWN	RNA-Seq	28068941
17	SYNGR2	skin	-0.62	8.99E-04	DOWN	RNA-Seq	28068941
11	SYT13	skin	1.43	1.88E-05	UP	RNA-Seq	28068941
11	SYT8	skin	-0.88	2.93E-04	DOWN	RNA-Seq	28068941
16	TAF1C	skin	-0.67	2.46E-04	DOWN	RNA-Seq	28068941
11	TALDO1	skin	-0.61	7.45E-04	DOWN	RNA-Seq	28068941
12	TARBP2	skin	-0.83	1.74E-04	DOWN	RNA-Seq	28068941
17	TAX1BP3	skin	-0.83	5.84E-06	DOWN	RNA-Seq	28068941
17	TCAP	skin	-1.67	5.94E-04	DOWN	RNA-Seq	28068941
16	TCEB2	skin	-0.69	1.35E-04	DOWN	RNA-Seq	28068941
8	TCF24	skin	1.26	2.14E-03	UP	RNA-Seq	28068941
11	TCIRG1	skin	-0.65	3.49E-04	DOWN	RNA-Seq	28068941
11	TCIRG1	skin	-0.65	3.49E-04	DOWN	RNA-Seq	28068941
4	TECRL	skin	1.58	6.73E-09	UP	RNA-Seq	28068941
22	TEF	skin	-0.66	1.17E-04	DOWN	RNA-Seq	28068941
3	TF	skin	-0.83	7.04E-05	DOWN	RNA-Seq	28068941
20	TGIF2-C20ORF24	skin	-0.67	1.94E-04	DOWN	RNA-Seq	28068941
15	TGM5	skin	-0.61	2.26E-03	DOWN	RNA-Seq	28068941
2	THNSL2	skin	-0.81	7.45E-04	DOWN	RNA-Seq	28068941
16	THOC6	skin	-0.85	5.49E-04	DOWN	RNA-Seq	28068941
11	TIMM10	skin	-1.03	2.39E-07	DOWN	RNA-Seq	28068941
19	TIMM13	skin	-0.85	8.70E-06	DOWN	RNA-Seq	28068941
11	TIMM8B	skin	-0.68	3.24E-04	DOWN	RNA-Seq	28068941
17	TLCD1	skin	-0.77	7.30E-05	DOWN	RNA-Seq	28068941
11	TM7SF2	skin	-0.77	2.10E-04	DOWN	RNA-Seq	28068941
15	TMED3	skin	-0.72	3.24E-05	DOWN	RNA-Seq	28068941
17	TMEM101	skin	-0.57	1.52E-03	DOWN	RNA-Seq	28068941
7	TMEM120A	skin	-0.65	1.10E-03	DOWN	RNA-Seq	28068941
7	TMEM120A	skin	-0.65	1.10E-03	DOWN	RNA-Seq	28068941
1	TMEM125	skin	-0.88	1.34E-05	DOWN	RNA-Seq	28068941
4	TMEM128	skin	-0.76	2.43E-05	DOWN	RNA-Seq	28068941
19	TMEM147	skin	-0.81	8.17E-06	DOWN	RNA-Seq	28068941
X	TMEM187	skin	-1.09	1.73E-06	DOWN	RNA-Seq	28068941
1	TMEM200B	skin	-0.6	1.26E-03	DOWN	RNA-Seq	28068941
19	TMEM205	skin	-0.72	1.69E-04	DOWN	RNA-Seq	28068941
16	TMEM219	skin	-0.71	1.04E-04	DOWN	RNA-Seq	28068941
1	TMEM222	skin	-0.83	3.30E-05	DOWN	RNA-Seq	28068941
5	TMEM232	skin	0.76	7.07E-04	UP	RNA-Seq	28068941
X	TMEM27	skin	1.08	2.09E-03	UP	RNA-Seq	28068941
3	TMEM42	skin	-0.63	1.66E-03	DOWN	RNA-Seq	28068941
3	TMEM45A	skin	-0.57	1.14E-03	DOWN	RNA-Seq	28068941
1	TMEM54	skin	-0.7	9.68E-05	DOWN	RNA-Seq	28068941
1	TMEM9	skin	-0.6	5.93E-04	DOWN	RNA-Seq	28068941
19	TMEM91	skin	-0.8	2.99E-04	DOWN	RNA-Seq	28068941
17	TMEM93	skin	-1.13	1.09E-07	DOWN	RNA-Seq	28068941
17	TMEM99	skin	-0.86	2.15E-07	DOWN	RNA-Seq	28068941
4	TMPRSS11A	skin	1.74	8.74E-06	UP	RNA-Seq	28068941
11	TMPRSS4	skin	0.71	4.08E-04	UP	RNA-Seq	28068941
X	TMSB15B	skin	-1.01	1.58E-04	DOWN	RNA-Seq	28068941
X	TMSB4X	skin	-0.56	1.26E-03	DOWN	RNA-Seq	28068941
1	TNFRSF14	skin	-0.66	7.84E-04	DOWN	RNA-Seq	28068941
19	TNFSF14	skin	0.84	2.20E-04	UP	RNA-Seq	28068941
1	TNFSF4	skin	0.66	5.27E-04	UP	RNA-Seq	28068941
3	TNK2	skin	-0.76	8.02E-05	DOWN	RNA-Seq	28068941
19	TNNT1	skin	-0.89	4.07E-05	DOWN	RNA-Seq	28068941
7	TOMM7	skin	-0.93	5.73E-08	DOWN	RNA-Seq	28068941
7	TP53TG1	skin	-0.8	3.87E-05	DOWN	RNA-Seq	28068941
5	TPPP	skin	0.6	1.08E-03	UP	RNA-Seq	28068941
16	TPSG1	skin	-1.49	1.44E-06	DOWN	RNA-Seq	28068941
22	TRABD	skin	-0.75	3.28E-04	DOWN	RNA-Seq	28068941
16	TRAPPC2L	skin	-0.8	2.54E-05	DOWN	RNA-Seq	28068941
11	TRAPPC4	skin	-0.6	1.27E-03	DOWN	RNA-Seq	28068941
11	TRAPPC4	skin	-0.6	1.27E-03	DOWN	RNA-Seq	28068941
19	TRAPPC6A	skin	-1.05	3.36E-05	DOWN	RNA-Seq	28068941
