type,DrugBank ID,DrugBank Name,Group,Gene Target
small molecule,DB12695,Phenethyl Isothiocyanate,investigational,YWHAQ
small molecule,DB12695,Phenethyl Isothiocyanate,investigational,YWHAZ
biotech,DB12698,Ibalizumab,investigational,CCR5
biotech,DB12698,Ibalizumab,investigational,CXCR4
biotech,DB12698,Ibalizumab,investigational,CD4
small molecule,DB12702,Velusetrag,investigational,HTR4
small molecule,DB12709,Tributyrin,investigational,CASP3
small molecule,DB12713,Sotagliflozin,investigational,SLC5A2
small molecule,DB12713,Sotagliflozin,investigational,SLC5A1
small molecule,DB12715,MSX-122,investigational,CXCR4
small molecule,DB12731,Daporinad,investigational,NAMPT
small molecule,DB12733,Dipraglurant,investigational,GRM5
small molecule,DB12741,DTP-348,investigational,CA9
small molecule,DB12742,Amuvatinib,investigational,KIT
small molecule,DB12742,Amuvatinib,investigational,MET
small molecule,DB12742,Amuvatinib,investigational,RET
small molecule,DB12742,Amuvatinib,investigational,PDGFRA
small molecule,DB12742,Amuvatinib,investigational,FLT3
small molecule,DB12742,Amuvatinib,investigational,RAD51
biotech,DB12747,Tertomotide,investigational,TERT
small molecule,DB12756,TAK-901,investigational,AURKB
small molecule,DB12756,TAK-901,investigational,BAX
small molecule,DB12764,Opaganib,investigational,SPHK2
biotech,DB12773,Sifalimumab,investigational,IFNA2
small molecule,DB12783,Benserazide,investigational,DDC
small molecule,DB12789,Dinoprost,investigational,PTGDR2
small molecule,DB12808,Trifarotene,investigational,RARG
small molecule,DB12808,Trifarotene,investigational,RARB
small molecule,DB12808,Trifarotene,investigational,RARA
small molecule,DB12816,Terpinen-4-ol,investigational,ACHE
small molecule,DB12816,Terpinen-4-ol,investigational,BCL2
small molecule,DB12816,Terpinen-4-ol,investigational,XIAP
small molecule,DB12816,Terpinen-4-ol,investigational,ALPI
small molecule,DB12816,Terpinen-4-ol,investigational,NFKB2
small molecule,DB12816,Terpinen-4-ol,investigational,NFKB1
small molecule,DB12831,Gabexate,investigational,KLKB1
small molecule,DB12831,Gabexate,investigational,F2
small molecule,DB12831,Gabexate,investigational,PLG
small molecule,DB12843,Oleandrin,investigational,MMP9
small molecule,DB12843,Oleandrin,investigational,MMP2
small molecule,DB12843,Oleandrin,investigational,BCL2
small molecule,DB12843,Oleandrin,investigational,NGF
small molecule,DB12843,Oleandrin,investigational,CASP3
small molecule,DB12843,Oleandrin,investigational,CASP8
small molecule,DB12843,Oleandrin,investigational,EPHB2
small molecule,DB12843,Oleandrin,investigational,CXCL8
small molecule,DB12843,Oleandrin,investigational,EGF
small molecule,DB12843,Oleandrin,investigational,MTOR
biotech,DB12845,Amatuximab,investigational,MSLN
small molecule,DB12847,Pyroxamide,investigational,HDAC1
small molecule,DB12847,Pyroxamide,investigational,HDAC10
small molecule,DB12847,Pyroxamide,investigational,HDAC11
small molecule,DB12847,Pyroxamide,investigational,HDAC2
small molecule,DB12847,Pyroxamide,investigational,HDAC3
small molecule,DB12847,Pyroxamide,investigational,HDAC4
small molecule,DB12847,Pyroxamide,investigational,HDAC5
small molecule,DB12847,Pyroxamide,investigational,HDAC6
small molecule,DB12847,Pyroxamide,investigational,HDAC7
small molecule,DB12847,Pyroxamide,investigational,HDAC8
small molecule,DB12847,Pyroxamide,investigational,HDAC9
small molecule,DB12852,MK-0752,investigational,APH1A
small molecule,DB12865,Etelcalcetide,investigational,CASR
biotech,DB12872,Vonicog alfa,investigational,F8
biotech,DB12872,Vonicog alfa,investigational,COL1A1
small molecule,DB12874,Quizartinib,investigational,FLT3
small molecule,DB12887,Tazemetostat,investigational,EZH2
small molecule,DB12887,Tazemetostat,investigational,EZH1
small molecule,DB12890,Dihydrexidine,investigational,DRD1
biotech,DB12893,Sacituzumab govitecan,investigational,TACSTD2
biotech,DB12893,Sacituzumab govitecan,investigational,TOP1
biotech,DB12893,Sacituzumab govitecan,investigational,FUBP1
biotech,DB12917,Bimekizumab,investigational,IL17A
biotech,DB12917,Bimekizumab,investigational,IL17F
small molecule,DB12941,Darolutamide,investigational,AR
small molecule,DB12941,Darolutamide,investigational,PGR
small molecule,DB12960,INCB-9471,investigational,CCR5
small molecule,DB12961,Leukotriene B4,investigational,LTB4R
small molecule,DB12961,Leukotriene B4,investigational,LTB4R2
small molecule,DB12961,Leukotriene B4,investigational,PPARA
small molecule,DB12965,Silver,investigational,MTF1
small molecule,DB12965,Silver,investigational,MT1HL1
small molecule,DB12965,Silver,investigational,MT1A
small molecule,DB12965,Silver,investigational,MT1B
small molecule,DB12965,Silver,investigational,MT1E
small molecule,DB12965,Silver,investigational,MT1F
small molecule,DB12965,Silver,investigational,MT1G
small molecule,DB12965,Silver,investigational,MT1H
small molecule,DB12965,Silver,investigational,MT1L
small molecule,DB12965,Silver,investigational,MT1M
small molecule,DB12965,Silver,investigational,MT1X
small molecule,DB12965,Silver,investigational,MT2A
small molecule,DB12965,Silver,investigational,MT3
small molecule,DB12965,Silver,investigational,MT4
small molecule,DB12965,Silver,investigational,MT1DP
small molecule,DB12965,Silver,investigational,TESMIN
small molecule,DB12965,Silver,investigational,CP
small molecule,DB12965,Silver,investigational,ALB
small molecule,DB12965,Silver,investigational,A2M
small molecule,DB12978,Pexidartinib,investigational,CSF1R
small molecule,DB12978,Pexidartinib,investigational,KIT
small molecule,DB12978,Pexidartinib,investigational,FLT3
small molecule,DB12978,Pexidartinib,investigational,PDGFRB
small molecule,DB12980,CHS-828,investigational,NAMPT
small molecule,DB13003,Cortivazol,investigational,NR3C1
biotech,DB13007,Enfortumab vedotin,investigational,NECTIN4
small molecule,DB13009,Carbendazim,investigational,AHR
small molecule,DB13014,Hypericin,investigational,GSTA1
small molecule,DB13014,Hypericin,investigational,GSTP1
small molecule,DB13025,Tiapride,investigational,DRD2
small molecule,DB13025,Tiapride,investigational,DRD3
small molecule,DB13025,Tiapride,investigational,HTR1A
small molecule,DB13025,Tiapride,investigational,HTR1B
small molecule,DB13025,Tiapride,investigational,HTR1D
small molecule,DB13025,Tiapride,investigational,HTR1E
small molecule,DB13025,Tiapride,investigational,HTR1F
small molecule,DB13025,Tiapride,investigational,HTR2A
small molecule,DB13025,Tiapride,investigational,HTR2B
small molecule,DB13025,Tiapride,investigational,HTR2C
small molecule,DB13025,Tiapride,investigational,HTR3A
small molecule,DB13025,Tiapride,investigational,HTR3B
small molecule,DB13025,Tiapride,investigational,HTR3C
small molecule,DB13025,Tiapride,investigational,HTR3D
small molecule,DB13025,Tiapride,investigational,HTR3E
small molecule,DB13025,Tiapride,investigational,HTR4
small molecule,DB13025,Tiapride,investigational,HTR6
small molecule,DB13025,Tiapride,investigational,HTR7
small molecule,DB13025,Tiapride,investigational,ADRA1A
small molecule,DB13025,Tiapride,investigational,ADRA1B
small molecule,DB13025,Tiapride,investigational,ADRA1D
small molecule,DB13025,Tiapride,investigational,ADRA2A
small molecule,DB13025,Tiapride,investigational,ADRA2B
small molecule,DB13025,Tiapride,investigational,ADRA2C
small molecule,DB13036,Ramatroban,investigational,PTGDR2
small molecule,DB13044,Gossypol,investigational,BCL2L1
small molecule,DB13048,PAC-1,investigational,CASP3
small molecule,DB13061,MLN8054,investigational,AURKA
small molecule,DB13074,Macimorelin,investigational,GHSR
small molecule,DB13083,Talarozole,investigational,CYP26A1
small molecule,DB13123,OTX-008,investigational,LGALS1
small molecule,DB13125,Lusutrombopag,investigational,MPL
biotech,DB13127,Olokizumab,investigational,IL6
biotech,DB13133,Von Willebrand factor human,investigational,F8
biotech,DB13133,Von Willebrand factor human,investigational,COL1A1
biotech,DB13133,Von Willebrand factor human,investigational,ASGR1
biotech,DB13133,Von Willebrand factor human,investigational,LRP1
small molecule,DB13139,Levosalbutamol,investigational,ADRB2
biotech,DB13144,Lenograstim,investigational,CSF3R
small molecule,DB13146,Fluciclovine (18F),approved,SLC1A5
small molecule,DB13146,Fluciclovine (18F),approved,SLC7A7
small molecule,DB13146,Fluciclovine (18F),approved,SLC7A3
small molecule,DB13146,Fluciclovine (18F),approved,GRIN1
small molecule,DB13146,Fluciclovine (18F),approved,GRIN2A
small molecule,DB13146,Fluciclovine (18F),approved,GRIN2B
small molecule,DB13146,Fluciclovine (18F),approved,GRIN2C
small molecule,DB13146,Fluciclovine (18F),approved,GRIN2D
small molecule,DB13146,Fluciclovine (18F),approved,GRIN3A
small molecule,DB13146,Fluciclovine (18F),approved,GRIN3B
small molecule,DB13146,Fluciclovine (18F),approved,GRIA1
small molecule,DB13146,Fluciclovine (18F),approved,GRIA2
small molecule,DB13146,Fluciclovine (18F),approved,GRIA3
small molecule,DB13146,Fluciclovine (18F),approved,GRIA4
biotech,DB13149,Protein S human,approved,F5
biotech,DB13149,Protein S human,approved,F10
biotech,DB13149,Protein S human,approved,PROC
biotech,DB13150,Coagulation factor VII human,investigational,F3
biotech,DB13150,Coagulation factor VII human,investigational,F10
biotech,DB13150,Coagulation factor VII human,investigational,F9
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,F10
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,F2
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,FGA
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,FGB
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,F13A1
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,F5
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,F8
biotech,DB13151,Anti-inhibitor coagulant complex,investigational,F7
biotech,DB13152,Coagulation Factor IX Human,approved,F10
biotech,DB13152,Coagulation Factor IX Human,approved,F11
biotech,DB13152,Coagulation Factor IX Human,approved,F7
biotech,DB13152,Coagulation Factor IX Human,approved,F8
biotech,DB13152,Coagulation Factor IX Human,approved,F2
biotech,DB13152,Coagulation Factor IX Human,approved,LRP1
biotech,DB13152,Coagulation Factor IX Human,approved,GGCX
small molecule,DB13154,Parachlorophenol,approved,SCN4A
small molecule,DB13155,Esculin,approved,AR
small molecule,DB13158,Clobetasone,approved,NR3C1
biotech,DB13161,Nusinersen,investigational,SMN2
small molecule,DB13164,Olmutinib,investigational,EGFR
small molecule,DB13166,Zofenopril,approved,ACE
small molecule,DB13170,Plecanatide,investigational,GUCY1A2
biotech,DB13173,Cerliponase alfa,investigational,IGF2R
small molecule,DB13179,Troleandomycin,approved,NR1I2
biotech,DB13192,Antihemophilic factor human,approved,F9
biotech,DB13192,Antihemophilic factor human,approved,F10
biotech,DB13200,Lipegfilgrastim,investigational,CSF3R
small molecule,DB13257,Ferrous sulfate anhydrous,approved,HBA1
small molecule,DB13257,Ferrous sulfate anhydrous,approved,TFRC
small molecule,DB13257,Ferrous sulfate anhydrous,approved,TFR2
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN1A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN10A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN11A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN2A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN3A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN4A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN5A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN7A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN8A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN9A
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN1B
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN2B
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN3B
small molecule,DB13269,Dichlorobenzyl alcohol,approved,SCN4B
small molecule,DB13503,Tyrothricin,approved,ACHE
small molecule,DB13520,Metergoline,approved,SCN2A
small molecule,DB13624,Methoxyphenamine,approved,ADRB2
small molecule,DB13760,Niperotidine,investigational,HRH2
small molecule,DB13781,Xamoterol,approved,ADRB1
small molecule,DB13783,Acemetacin,investigational,PTGS1
small molecule,DB13783,Acemetacin,investigational,PTGS2
small molecule,DB13872,Lormetazepam,approved,GABRA1
small molecule,DB13872,Lormetazepam,approved,GABRA2
small molecule,DB13872,Lormetazepam,approved,GABRA3
small molecule,DB13872,Lormetazepam,approved,GABRA4
small molecule,DB13872,Lormetazepam,approved,GABRA5
small molecule,DB13872,Lormetazepam,approved,GABRA6
small molecule,DB13872,Lormetazepam,approved,GABRB1
small molecule,DB13872,Lormetazepam,approved,GABRB2
small molecule,DB13872,Lormetazepam,approved,GABRB3
small molecule,DB13872,Lormetazepam,approved,GABRD
small molecule,DB13872,Lormetazepam,approved,GABRE
small molecule,DB13872,Lormetazepam,approved,GABRG1
small molecule,DB13872,Lormetazepam,approved,GABRG2
small molecule,DB13872,Lormetazepam,approved,GABRG3
small molecule,DB13872,Lormetazepam,approved,GABRP
small molecule,DB13872,Lormetazepam,approved,GABRQ
small molecule,DB13872,Lormetazepam,approved,GABRA1
small molecule,DB13872,Lormetazepam,approved,GABRA2
small molecule,DB13872,Lormetazepam,approved,GABRA3
small molecule,DB13872,Lormetazepam,approved,GABRA5
small molecule,DB13872,Lormetazepam,approved,GABRG1
small molecule,DB13872,Lormetazepam,approved,GABRG2
small molecule,DB13872,Lormetazepam,approved,GABRG3
small molecule,DB13873,Fenofibric acid,approved,PPARA
small molecule,DB13873,Fenofibric acid,approved,MMP25
small molecule,DB13873,Fenofibric acid,approved,PPARG
small molecule,DB13873,Fenofibric acid,approved,PPARD
small molecule,DB13873,Fenofibric acid,approved,NR1I2
small molecule,DB13874,Enasidenib,investigational,IDH2
small molecule,DB13877,Iniparib,investigational,PARP1
biotech,DB13881,Tisagenlecleucel,investigational,CD19
biotech,DB13884,Albutrepenonacog alfa,approved,F10
small molecule,DB13908,Amylmetacresol,approved,SCN2A
small molecule,DB13914,Volixibat,investigational,SLC10A2
biotech,DB13915,Axicabtagene ciloleucel,approved,CD19
biotech,DB13923,Emicizumab,investigational,F9
biotech,DB13923,Emicizumab,investigational,F10
small molecule,DB13925,Dotatate gallium Ga-68,investigational,SSTR2
biotech,DB13926,Cenegermin,investigational,NTRK1
small molecule,DB13928,Semaglutide,investigational,GLP1R
small molecule,DB13929,Relcovaptan,investigational,OXTR
small molecule,DB13929,Relcovaptan,investigational,AVPR1A
small molecule,DB13930,Ulixertinib,investigational,MAPK3
small molecule,DB13930,Ulixertinib,investigational,MAPK1
small molecule,DB13931,Netarsudil,approved,ROCK1
small molecule,DB13931,Netarsudil,approved,ROCK2
small molecule,DB13931,Netarsudil,approved,SLC6A2
biotech,DB13932,Voretigene neparvovec,approved,RPE65
biotech,DB13933,Nonacog beta pegol,investigational,F7
biotech,DB13933,Nonacog beta pegol,investigational,F8
biotech,DB13933,Nonacog beta pegol,investigational,F10
small molecule,DB13934,Ligandrol,investigational,AR
small molecule,DB13943,Testosterone cypionate,approved,AR
small molecule,DB13943,Testosterone cypionate,approved,ESR1
small molecule,DB13943,Testosterone cypionate,approved,NR3C2
small molecule,DB13944,Testosterone enanthate,approved,AR
small molecule,DB13944,Testosterone enanthate,approved,ESR1
small molecule,DB13944,Testosterone enanthate,approved,NR3C2
small molecule,DB13946,Testosterone undecanoate,investigational,AR
small molecule,DB13949,Ferric cation,approved,TFRC
small molecule,DB13967,Patent Blue,approved,ALB
small molecule,DB13985,Lutetium Lu 177 dotatate,investigational,SSTR2
small molecule,DB13985,Lutetium Lu 177 dotatate,investigational,SSTR1
small molecule,DB13985,Lutetium Lu 177 dotatate,investigational,SSTR3
small molecule,DB13985,Lutetium Lu 177 dotatate,investigational,SSTR4
small molecule,DB13985,Lutetium Lu 177 dotatate,investigational,SSTR5
small molecule,DB13988,SB-269970,investigational,HTR7
small molecule,DB13994,AZD-7325,investigational,GABRA3
small molecule,DB13994,AZD-7325,investigational,GABRA2
small molecule,DB13995,Ferric pyrophosphate citrate,investigational,FTL
